# GT-EV-Testbed UART telemetry log
# session_start_ms,3995
# master_id,101,slave_id,102
# poll_ms=125, dual_uart, read_only
millis_ms,esc_id,vbat_v,rpm,motor_a,input_a,duty,fet_c,motor_c,fault
27084,102,57.850,0,0.0000,0.0000,-0.00870,26.0,-60.0,0
27209,102,57.730,0,0.0000,0.0000,-0.01030,25.9,-60.0,0
27209,102,57.850,0,0.0000,0.0000,-0.00890,26.0,-60.0,0
27334,102,57.720,-108,0.0000,0.0000,-0.01170,25.9,-60.0,0
27334,102,57.850,6,0.0000,0.0000,0.01110,26.0,-60.0,0
27459,102,57.750,-76,0.0000,0.0000,-0.01130,25.9,-60.0,0
27459,102,57.860,21,0.0000,0.0000,0.01290,26.0,-60.0,0
27584,102,57.740,-140,0.0000,0.0000,0.00090,25.9,-60.0,0
27584,102,57.850,136,0.0000,0.0000,0.01750,26.0,-60.0,0
27709,102,57.750,-1,0.0000,0.0000,0.00860,25.9,-60.0,0
27709,102,57.850,79,0.0000,0.0000,0.00840,26.0,-60.0,0
27834,102,57.740,-7,0.0000,0.0000,0.00930,25.9,-60.0,0
27834,102,57.840,141,0.0000,0.0000,0.01290,26.0,-60.0,0
27959,102,57.740,106,0.0000,0.0000,0.01290,25.9,-60.0,0
27959,102,57.850,115,0.0000,0.0000,0.01040,26.0,-60.0,0
28084,102,57.730,78,0.0000,0.0000,0.01650,25.9,-60.0,0
28084,102,57.840,1,0.0000,0.0000,0.01110,26.0,-60.0,0
28209,102,57.750,171,0.0000,0.0000,0.00970,25.9,-60.0,0
28209,102,57.850,15,0.0000,0.0000,0.01180,26.0,-60.0,0
28334,102,57.730,124,0.0000,0.0000,0.00930,25.9,-60.0,0
28334,102,57.850,0,0.0000,0.0000,0.00870,26.0,-60.0,0
28459,102,57.730,-3,0.0000,0.0000,-0.01070,25.9,-60.0,0
28459,102,57.840,0,0.0000,0.0000,0.00900,26.0,-60.0,0
28584,102,57.740,0,0.0000,0.0000,0.00520,25.9,-60.0,0
28584,102,57.840,0,0.0000,0.0000,0.01200,26.0,-60.0,0
28709,102,57.750,0,0.0000,0.0000,-0.00990,25.9,-60.0,0
28709,102,57.850,0,0.0000,0.0000,0.00840,26.0,-60.0,0
28834,102,57.740,-112,0.0000,0.0000,-0.01180,25.9,-60.0,0
28834,102,57.840,-97,0.0000,0.0000,0.00610,26.0,-60.0,0
28959,102,57.750,0,0.0000,0.0000,-0.00830,25.9,-60.0,0
28959,102,57.850,-2,0.0000,0.0000,0.01080,26.0,-60.0,0
29085,102,57.730,133,0.0000,0.0000,-0.00290,25.9,-60.0,0
29085,102,57.850,10,0.0000,0.0000,0.00990,26.0,-60.0,0
29210,102,57.740,1,0.0000,0.0000,-0.01060,25.9,-60.0,0
29210,102,57.860,0,0.0000,0.0000,0.00820,26.0,-60.0,0
29335,102,57.730,-15,0.0000,0.0000,-0.00940,26.0,-60.0,0
29335,102,57.850,0,0.0000,0.0000,0.01020,26.0,-60.0,0
29460,102,57.750,126,0.0000,0.0000,-0.00310,25.9,-60.0,0
29460,102,57.850,0,0.0000,0.0000,0.01150,26.0,-60.0,0
29585,102,57.760,1,0.0000,0.0000,-0.00920,25.9,-60.0,0
29585,102,57.850,71,0.0000,0.0000,0.00970,26.0,-60.0,0
29710,102,57.750,0,0.0000,0.0000,-0.00970,25.9,-60.0,0
29710,102,57.850,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
29835,102,57.750,0,0.0000,0.0000,-0.01010,26.0,-60.0,0
29835,102,57.840,-5,0.0000,0.0000,0.00900,26.0,-60.0,0
29960,102,57.740,-67,0.0000,0.0000,-0.00970,25.9,-60.0,0
29960,102,57.840,0,0.0000,0.0000,0.00960,26.0,-60.0,0
30085,102,57.750,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
30085,102,57.850,0,0.0000,0.0000,0.00930,26.0,-60.0,0
30210,102,57.720,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
30210,102,57.840,0,0.0000,0.0000,0.00950,26.0,-60.0,0
30335,102,57.740,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
30335,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
30460,102,57.720,0,0.0000,0.0000,-0.00890,25.9,-60.0,0
30460,102,57.850,0,0.0000,0.0000,0.00970,26.0,-60.0,0
30585,102,57.730,0,0.0000,0.0000,-0.00860,25.9,-60.0,0
30585,102,57.840,0,0.0000,0.0000,0.01000,26.0,-60.0,0
30710,102,57.730,11,0.0000,0.0000,-0.00860,25.9,-60.0,0
30710,102,57.840,44,0.0000,0.0000,0.00980,26.0,-60.0,0
30835,102,57.740,0,0.0000,0.0000,-0.00860,25.9,-60.0,0
30835,102,57.850,0,0.0000,0.0000,0.01020,26.0,-60.0,0
30960,102,57.740,56,0.0000,0.0000,0.01260,26.0,-60.0,0
30960,102,57.850,106,0.0000,0.0000,0.01260,26.0,-60.0,0
31085,102,57.740,113,0.0000,0.0000,0.01490,25.9,-60.0,0
31085,102,57.840,109,0.0000,0.0000,0.00830,26.0,-60.0,0
31210,102,57.740,198,0.0000,0.0000,0.01780,25.9,-60.0,0
31210,102,57.850,172,0.0000,0.0000,0.01690,26.0,-60.0,0
31335,102,57.730,167,0.0000,0.0000,0.00920,25.9,-60.0,0
31335,102,57.860,161,0.0000,0.0000,0.01940,26.0,-60.0,0
31460,102,57.720,74,0.0000,0.0000,0.01720,25.9,-60.0,0
31460,102,57.840,138,0.0000,0.0000,0.01340,26.0,-60.0,0
31585,102,57.740,132,0.0000,0.0000,0.01170,25.9,-60.0,0
31585,102,57.850,149,0.0000,0.0000,0.01730,26.0,-60.0,0
31710,102,57.750,134,0.0000,0.0000,0.00970,25.9,-60.0,0
31710,102,57.830,94,0.0000,0.0000,0.01430,26.0,-60.0,0
31835,102,57.730,1,0.0000,0.0000,-0.01000,25.9,-60.0,0
31835,102,57.840,95,0.0000,0.0000,0.00930,26.0,-60.0,0
31960,102,57.730,-27,0.0000,0.0000,-0.00830,25.9,-60.0,0
31960,102,57.830,10,0.0000,0.0000,0.00980,26.0,-60.0,0
32086,102,57.740,-214,0.0000,0.0000,-0.01920,26.0,-60.0,0
32086,102,57.860,0,0.0000,0.0000,-0.01040,26.0,-60.0,0
32211,102,57.750,-273,0.0000,0.0000,-0.02170,26.0,-60.0,0
32211,102,57.850,-108,0.0000,0.0000,-0.01430,26.0,-60.0,0
32336,102,57.740,-136,0.0000,0.0000,-0.02900,25.9,-60.0,0
32336,102,57.840,-86,0.0000,0.0000,-0.01520,26.0,-60.0,0
32461,102,57.740,-222,0.0000,0.0000,-0.02510,25.9,-60.0,0
32461,102,57.840,-96,0.0000,0.0000,-0.00830,26.0,-60.0,0
32586,102,57.730,-96,0.0000,0.0000,-0.02680,26.0,-60.0,0
32586,102,57.850,-105,0.0000,0.0000,-0.01790,26.0,-60.0,0
32711,102,57.720,-212,0.0000,0.0000,-0.02350,26.0,-60.0,0
32711,102,57.850,-135,0.0000,0.0000,-0.01270,26.0,-60.0,0
32836,102,57.710,-110,0.0000,0.0000,-0.01900,25.9,-60.0,0
32836,102,57.850,-79,0.0000,0.0000,-0.01110,26.0,-60.0,0
32961,102,57.740,-116,0.0000,0.0000,-0.01150,25.9,-60.0,0
32961,102,57.840,-61,0.0000,0.0000,0.00470,26.0,-60.0,0
33086,102,57.740,-112,0.0000,0.0000,-0.01210,25.9,-60.0,0
33086,102,57.850,-87,0.0000,0.0000,0.00830,26.0,-60.0,0
33211,102,57.720,-69,0.0000,0.0000,-0.01160,25.9,-60.0,0
33211,102,57.840,0,0.0000,0.0000,0.00940,26.0,-60.0,0
33336,102,57.740,-102,0.0000,0.0000,-0.01040,26.0,-60.0,0
33336,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
33461,102,57.750,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
33461,102,57.850,-57,0.0000,0.0000,-0.00950,26.0,-60.0,0
33586,102,57.750,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
33586,102,57.840,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
33711,102,57.720,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
33711,102,57.840,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
33836,102,57.730,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
33836,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
33961,102,57.750,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
33961,102,57.840,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
34086,102,57.760,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
34086,102,57.840,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
34211,102,57.740,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
34211,102,57.850,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
34336,102,57.720,0,0.0000,0.0000,-0.00880,25.9,-60.0,0
34336,102,57.840,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
34461,102,57.740,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
34461,102,57.850,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
34586,102,57.730,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
34586,102,57.840,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
34711,102,57.730,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
34711,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
34836,102,57.720,0,0.0000,0.0000,-0.00940,25.9,-60.0,0
34836,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
34961,102,57.740,0,0.0000,0.0000,-0.00890,25.9,-60.0,0
34961,102,57.840,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
35086,102,57.740,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
35086,102,57.850,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
35211,102,57.730,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
35211,102,57.860,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
35336,102,57.740,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
35336,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
35461,102,57.740,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
35461,102,57.840,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
35586,102,57.810,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
35586,102,57.840,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
35711,102,57.730,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
35711,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
35836,102,57.730,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
35836,102,57.840,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
35961,102,57.730,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
35961,102,57.850,13,0.0000,0.0000,0.00940,26.0,-60.0,0
36086,102,57.730,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
36086,102,57.850,0,0.0000,0.0000,0.00970,26.0,-60.0,0
36211,102,57.730,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
36211,102,57.850,0,0.0000,0.0000,0.00950,26.0,-60.0,0
36336,102,57.740,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
36336,102,57.850,0,0.0000,0.0000,0.00930,26.0,-60.0,0
36461,102,57.740,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
36461,102,57.850,0,0.0000,0.0000,0.00950,26.0,-60.0,0
36586,102,57.730,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
36586,102,57.840,0,0.0000,0.0000,0.00930,26.0,-60.0,0
36711,102,57.740,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
36711,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
36836,102,57.740,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
36836,102,57.840,0,0.0000,0.0000,0.00940,26.0,-60.0,0
36961,102,57.720,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
36961,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
37087,102,57.750,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
37087,102,57.860,0,0.0000,0.0000,0.00940,26.0,-60.0,0
37212,102,57.730,0,0.0000,0.0000,-0.00940,25.9,-60.0,0
37212,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
37337,102,57.740,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
37337,102,57.850,0,0.0000,0.0000,0.00950,26.0,-60.0,0
37462,102,57.740,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
37462,102,57.850,0,0.0000,0.0000,0.00960,26.0,-60.0,0
37587,102,57.720,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
37587,102,57.860,0,0.0000,0.0000,0.00940,26.0,-60.0,0
37712,102,57.750,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
37712,102,57.860,0,0.0000,0.0000,0.00950,26.0,-60.0,0
37837,102,57.730,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
37837,102,57.850,0,0.0000,0.0000,0.00930,26.0,-60.0,0
37962,102,57.730,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
37962,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
38087,102,57.740,0,0.0000,0.0000,-0.00890,26.0,-60.0,0
38087,102,57.860,0,0.0000,0.0000,0.00950,26.0,-60.0,0
38212,102,57.730,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
38212,102,57.850,0,0.0000,0.0000,0.00950,26.0,-60.0,0
38337,102,57.730,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
38337,102,57.850,0,0.0000,0.0000,0.00950,26.0,-60.0,0
38462,102,57.730,0,0.0000,0.0000,-0.00880,26.0,-60.0,0
38462,102,57.850,0,0.0000,0.0000,0.00950,26.0,-60.0,0
38587,102,57.730,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
38587,102,57.850,0,0.0000,0.0000,0.00950,26.0,-60.0,0
38712,102,57.720,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
38712,102,57.850,0,0.0000,0.0000,0.00930,26.0,-60.0,0
38837,102,57.740,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
38837,102,57.850,0,0.0000,0.0000,0.00950,26.0,-60.0,0
38962,102,57.720,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
38962,102,57.850,0,0.0000,0.0000,0.00930,26.0,-60.0,0
39087,102,57.740,0,0.0000,0.0000,-0.00900,26.0,-60.0,0
39087,102,57.860,0,0.0000,0.0000,0.00930,26.0,-60.0,0
39212,102,57.730,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
39212,102,57.840,0,0.0000,0.0000,0.00940,26.0,-60.0,0
39337,102,57.720,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
39337,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
39462,102,57.730,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
39462,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
39587,102,57.740,0,0.0000,0.0000,-0.00900,26.0,-60.0,0
39587,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
39712,102,57.730,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
39712,102,57.840,0,0.0000,0.0000,0.00950,26.0,-60.0,0
39837,102,57.730,0,0.0000,0.0000,-0.00900,26.0,-60.0,0
39837,102,57.840,0,0.0000,0.0000,0.00950,26.0,-60.0,0
39962,102,57.750,0,0.0000,0.0000,-0.00900,26.0,-60.0,0
39962,102,57.860,0,0.0000,0.0000,0.00940,26.0,-60.0,0
40087,102,57.730,0,0.0000,0.0000,-0.00890,26.0,-60.0,0
40087,102,57.830,0,0.0000,0.0000,0.00940,26.0,-60.0,0
40212,102,57.710,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
40212,102,57.840,0,0.0000,0.0000,0.00940,26.0,-60.0,0
40337,102,57.740,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
40337,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
40462,102,57.740,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
40462,102,57.840,0,0.0000,0.0000,0.00950,26.0,-60.0,0
40587,102,57.750,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
40587,102,57.840,0,0.0000,0.0000,0.00930,26.0,-60.0,0
40712,102,57.740,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
40712,102,57.840,0,0.0000,0.0000,0.00940,26.0,-60.0,0
40837,102,57.730,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
40837,102,57.850,0,0.0000,0.0000,0.00930,26.0,-60.0,0
40962,102,57.730,0,0.0000,0.0000,-0.00890,25.9,-60.0,0
40962,102,57.850,0,0.0000,0.0000,0.00930,26.0,-60.0,0
41087,102,57.760,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
41087,102,57.840,0,0.0000,0.0000,0.00940,26.0,-60.0,0
41212,102,57.740,0,0.0000,0.0000,-0.00900,26.0,-60.0,0
41212,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
41337,102,57.730,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
41337,102,57.850,0,0.0000,0.0000,0.00930,26.0,-60.0,0
41462,102,57.730,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
41462,102,57.840,0,0.0000,0.0000,0.00920,26.0,-60.0,0
41587,102,57.720,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
41587,102,57.840,0,0.0000,0.0000,0.00930,26.0,-60.0,0
41712,102,57.730,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
41712,102,57.840,0,0.0000,0.0000,0.00940,26.0,-60.0,0
41837,102,57.740,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
41837,102,57.840,0,0.0000,0.0000,0.00940,26.0,-60.0,0
41962,102,57.740,0,0.0000,0.0000,-0.00890,26.0,-60.0,0
41962,102,57.840,0,0.0000,0.0000,0.00940,26.0,-60.0,0
42088,102,57.750,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
42088,102,57.830,0,0.0000,0.0000,0.00950,26.0,-60.0,0
42213,102,57.730,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
42213,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
42338,102,57.740,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
42338,102,57.840,0,0.0000,0.0000,0.00950,26.0,-60.0,0
42463,102,57.730,0,0.0000,0.0000,-0.00880,26.0,-60.0,0
42463,102,57.840,0,0.0000,0.0000,0.00950,26.0,-60.0,0
42588,102,57.750,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
42588,102,57.850,0,0.0000,0.0000,0.00950,26.0,-60.0,0
42713,102,57.740,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
42713,102,57.850,0,0.0000,0.0000,0.00940,26.0,-60.0,0
42838,102,57.730,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
42838,102,57.850,0,0.0000,0.0000,0.00950,26.0,-60.0,0
42963,102,57.740,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
42963,102,57.850,0,0.0000,0.0000,0.00950,26.0,-60.0,0
43088,102,57.740,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
43088,102,57.850,0,0.0000,0.0000,0.00930,26.0,-60.0,0
43213,102,57.650,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
43213,102,57.840,0,0.0000,0.0000,0.00950,26.0,-60.0,0
43338,102,57.740,0,0.0000,0.0000,-0.00900,26.0,-60.0,0
43338,102,57.840,0,0.0000,0.0000,0.00950,26.0,-60.0,0
43463,102,57.740,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
43463,102,57.840,0,0.0000,0.0000,0.00950,26.0,-60.0,0
43588,102,57.740,0,0.0000,0.0000,-0.00910,26.0,-60.0,0
43588,102,57.840,0,0.0000,0.0000,0.00940,26.0,-60.0,0
43713,102,57.730,0,0.0000,0.0000,-0.00900,26.0,-60.0,0
43713,102,57.840,0,0.0000,0.0000,0.00940,26.0,-60.0,0
43838,102,57.740,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
43838,102,57.840,0,0.0000,0.0000,0.00950,26.0,-60.0,0
43963,102,57.740,0,0.0000,0.0000,-0.00900,26.0,-60.0,0
43963,102,57.840,0,0.0000,0.0000,0.00960,26.0,-60.0,0
