# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,4060
# master_id,101,slave_id,102
# poll_ms=125,drive=PPM D6/D10
millis_ms,esc_id,vbat_v,rpm,motor_a,input_a,duty,fet_c,motor_c,fault,thr_us,str_us,mst_ppm_us,slv_ppm_us
42575,102,3.650,0,0.0000,0.0000,-0.15170,26.2,-60.0,8,1500,1500,1500,1500
42666,102,3.620,0,0.0000,0.0000,-0.14780,26.1,-60.0,8,1500,1500,1500,1500
42712,102,3.650,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
42804,102,3.630,0,0.0000,0.0000,-0.14550,26.1,-60.0,8,1500,1500,1500,1500
42850,102,3.650,0,0.0000,0.0000,-0.15020,26.2,-60.0,8,1500,1500,1500,1500
42941,102,3.640,0,0.0000,0.0000,-0.14850,26.1,-60.0,8,1500,1500,1500,1500
42988,102,3.660,0,0.0000,0.0000,-0.15010,26.2,-60.0,8,1500,1500,1500,1500
43079,102,3.640,0,0.0000,0.0000,-0.14410,26.1,-60.0,8,1500,1500,1500,1500
43126,102,3.650,0,0.0000,0.0000,-0.14990,26.2,-60.0,8,1500,1500,1500,1500
43217,102,3.630,0,0.0000,0.0000,-0.14840,26.1,-60.0,8,1500,1500,1500,1500
43263,102,3.660,0,0.0000,0.0000,-0.15290,26.2,-60.0,8,1500,1500,1500,1500
43355,102,3.630,0,0.0000,0.0000,-0.14840,26.1,-60.0,8,1500,1500,1500,1500
43401,102,3.650,0,0.0000,0.0000,-0.14950,26.1,-60.0,8,1500,1500,1500,1500
43492,102,3.620,0,0.0000,0.0000,-0.14780,26.1,-60.0,8,1500,1500,1500,1500
43539,102,3.660,0,0.0000,0.0000,-0.15480,26.2,-60.0,8,1500,1500,1500,1500
43630,102,3.630,0,0.0000,0.0000,-0.14560,26.1,-60.0,8,1500,1500,1500,1500
43676,102,3.660,0,0.0000,0.0000,-0.14910,26.2,-60.0,8,1500,1500,1500,1500
43767,102,3.630,0,0.0000,0.0000,-0.14450,26.1,-60.0,8,1500,1500,1500,1500
43814,102,3.650,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
43905,102,3.630,0,0.0000,0.0000,-0.14690,26.1,-60.0,8,1500,1500,1500,1500
43951,102,3.650,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
44043,102,3.620,0,0.0000,0.0000,-0.14750,26.1,-60.0,8,1500,1500,1500,1500
44089,102,3.660,0,0.0000,0.0000,-0.15050,26.2,-60.0,8,1500,1500,1500,1500
44181,102,3.620,0,0.0000,0.0000,-0.14630,26.1,-60.0,8,1500,1500,1500,1500
44227,102,3.670,0,0.0000,0.0000,-0.15290,26.2,-60.0,8,1500,1500,1500,1500
44318,102,3.630,0,0.0000,0.0000,-0.14510,26.1,-60.0,8,1500,1500,1500,1500
44365,102,3.650,0,0.0000,0.0000,-0.15250,26.2,-60.0,8,1500,1500,1500,1500
44456,102,3.630,0,0.0000,0.0000,-0.14650,26.1,-60.0,8,1500,1500,1500,1500
44502,102,3.660,0,0.0000,0.0000,-0.15130,26.2,-60.0,8,1500,1500,1500,1500
44594,102,3.620,0,0.0000,0.0000,-0.14730,26.1,-60.0,8,1500,1500,1500,1500
44640,102,3.660,0,0.0000,0.0000,-0.15210,26.2,-60.0,8,1500,1500,1500,1500
44743,102,3.630,0,0.0000,0.0000,-0.14700,26.1,-60.0,8,1500,1500,1500,1500
44789,102,3.650,0,0.0000,0.0000,-0.15220,26.2,-60.0,8,1500,1500,1500,1500
44880,102,3.620,0,0.0000,0.0000,-0.14340,26.1,-60.0,8,1500,1500,1500,1500
44927,102,3.650,0,0.0000,0.0000,-0.15130,26.2,-60.0,8,1500,1500,1500,1500
45018,102,3.630,0,0.0000,0.0000,-0.14670,26.1,-60.0,8,1500,1500,1500,1500
45064,102,3.660,0,0.0000,0.0000,-0.14950,26.2,-60.0,8,1500,1500,1500,1500
45156,102,3.640,0,0.0000,0.0000,-0.14380,26.1,-60.0,8,1500,1500,1500,1500
45202,102,3.650,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
45293,102,3.630,0,0.0000,0.0000,-0.14840,26.1,-60.0,8,1500,1500,1500,1500
45346,102,3.660,0,0.0000,0.0000,-0.15320,26.2,-60.0,8,1500,1500,1500,1500
45438,102,3.630,0,0.0000,0.0000,-0.14440,26.1,-60.0,8,1500,1500,1500,1500
45484,102,3.650,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
45575,102,3.630,0,0.0000,0.0000,-0.14340,26.1,-60.0,8,1500,1500,1500,1500
45622,102,3.660,0,0.0000,0.0000,-0.15300,26.2,-60.0,8,1500,1500,1500,1500
45713,102,3.630,0,0.0000,0.0000,-0.14290,26.1,-60.0,8,1500,1500,1500,1500
45759,102,3.660,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
45851,102,3.620,0,0.0000,0.0000,-0.14690,26.1,-60.0,8,1500,1500,1500,1500
45897,102,3.650,0,0.0000,0.0000,-0.15190,26.2,-60.0,8,1500,1500,1500,1500
45988,102,3.630,0,0.0000,0.0000,-0.14500,26.1,-60.0,8,1500,1500,1500,1500
46035,102,3.660,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
46126,102,3.630,0,0.0000,0.0000,-0.14780,26.1,-60.0,8,1500,1500,1500,1500
46173,102,3.650,0,0.0000,0.0000,-0.14990,26.2,-60.0,8,1500,1500,1500,1500
46264,102,3.620,0,0.0000,0.0000,-0.14410,26.1,-60.0,8,1500,1500,1500,1500
46310,102,3.650,0,0.0000,0.0000,-0.15230,26.2,-60.0,8,1500,1500,1500,1500
46402,102,3.610,0,0.0000,0.0000,-0.14690,26.1,-60.0,8,1500,1500,1500,1500
46448,102,3.650,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
46539,102,3.620,0,0.0000,0.0000,-0.14590,26.1,-60.0,8,1500,1500,1500,1500
46586,102,3.650,0,0.0000,0.0000,-0.15300,26.2,-60.0,8,1500,1500,1500,1500
46677,102,3.620,0,0.0000,0.0000,-0.14760,26.1,-60.0,8,1500,1500,1500,1500
46723,102,3.660,0,0.0000,0.0000,-0.15100,26.2,-60.0,8,1500,1500,1500,1500
46815,102,3.630,0,0.0000,0.0000,-0.14730,26.1,-60.0,8,1500,1500,1500,1500
46861,102,3.650,0,0.0000,0.0000,-0.15260,26.2,-60.0,8,1500,1500,1500,1500
46952,102,3.630,0,0.0000,0.0000,-0.14790,26.1,-60.0,8,1500,1500,1500,1500
46999,102,3.650,0,0.0000,0.0000,-0.15320,26.2,-60.0,8,1500,1500,1500,1500
47090,102,3.630,0,0.0000,0.0000,-0.14940,26.1,-60.0,8,1500,1500,1500,1500
47136,102,3.650,0,0.0000,0.0000,-0.15390,26.2,-60.0,8,1500,1500,1500,1500
47228,102,3.620,0,0.0000,0.0000,-0.14500,26.1,-60.0,8,1500,1500,1500,1500
47274,102,3.660,0,0.0000,0.0000,-0.15330,26.2,-60.0,8,1500,1500,1500,1500
47365,102,3.620,0,0.0000,0.0000,-0.14900,26.1,-60.0,8,1500,1500,1500,1500
47412,102,3.650,0,0.0000,0.0000,-0.15020,26.2,-60.0,8,1500,1500,1500,1500
47503,102,3.630,0,0.0000,0.0000,-0.14810,26.1,-60.0,8,1500,1500,1500,1500
47561,102,3.660,0,0.0000,0.0000,-0.14970,26.2,-60.0,8,1500,1500,1500,1500
47652,102,3.620,0,0.0000,0.0000,-0.14610,26.1,-60.0,8,1500,1500,1500,1500
47698,102,3.650,0,0.0000,0.0000,-0.15480,26.2,-60.0,8,1500,1500,1500,1500
47790,102,3.620,0,0.0000,0.0000,-0.14580,26.1,-60.0,8,1500,1500,1500,1500
47836,102,3.660,0,0.0000,0.0000,-0.15020,26.2,-60.0,8,1500,1500,1500,1500
47927,102,3.620,0,0.0000,0.0000,-0.14640,26.1,-60.0,8,1500,1500,1500,1500
47974,102,3.660,0,0.0000,0.0000,-0.14920,26.2,-60.0,8,1500,1500,1500,1500
48065,102,3.630,0,0.0000,0.0000,-0.14770,26.1,-60.0,8,1500,1500,1500,1500
48111,102,3.660,0,0.0000,0.0000,-0.14970,26.2,-60.0,8,1500,1500,1500,1500
48203,102,3.630,0,0.0000,0.0000,-0.14560,26.1,-60.0,8,1500,1500,1500,1500
48249,102,3.650,0,0.0000,0.0000,-0.15250,26.2,-60.0,8,1500,1500,1500,1500
48341,102,3.630,0,0.0000,0.0000,-0.14680,26.1,-60.0,8,1500,1500,1500,1500
48387,102,3.660,0,0.0000,0.0000,-0.15290,26.2,-60.0,8,1500,1500,1500,1500
48478,102,3.630,0,0.0000,0.0000,-0.14740,26.1,-60.0,8,1500,1500,1500,1500
48525,102,3.650,0,0.0000,0.0000,-0.14970,26.2,-60.0,8,1500,1500,1500,1500
48616,102,3.620,0,0.0000,0.0000,-0.14620,26.1,-60.0,8,1500,1500,1500,1500
48662,102,3.650,0,0.0000,0.0000,-0.15100,26.2,-60.0,8,1500,1500,1500,1500
48754,102,3.630,0,0.0000,0.0000,-0.14660,26.1,-60.0,8,1500,1500,1500,1500
48800,102,3.650,0,0.0000,0.0000,-0.14960,26.2,-60.0,8,1500,1500,1500,1500
48891,102,3.630,0,0.0000,0.0000,-0.14550,26.1,-60.0,8,1500,1500,1500,1500
48938,102,3.650,0,0.0000,0.0000,-0.15280,26.2,-60.0,8,1500,1500,1500,1500
49029,102,3.620,0,0.0000,0.0000,-0.14740,26.1,-60.0,8,1500,1500,1500,1500
49075,102,3.650,0,0.0000,0.0000,-0.15330,26.2,-60.0,8,1500,1500,1500,1500
49167,102,3.620,0,0.0000,0.0000,-0.14710,26.1,-60.0,8,1500,1500,1500,1500
49213,102,3.660,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
49304,102,3.630,0,0.0000,0.0000,-0.14590,26.1,-60.0,8,1500,1500,1500,1500
49351,102,3.660,0,0.0000,0.0000,-0.15030,26.2,-60.0,8,1500,1500,1500,1500
49442,102,3.630,0,0.0000,0.0000,-0.14740,26.1,-60.0,8,1500,1500,1500,1500
49488,102,3.660,0,0.0000,0.0000,-0.15240,26.2,-60.0,8,1500,1500,1500,1500
49580,102,3.620,0,0.0000,0.0000,-0.14660,26.1,-60.0,8,1500,1500,1500,1500
49626,102,3.660,0,0.0000,0.0000,-0.15230,26.2,-60.0,8,1500,1500,1500,1500
49717,102,3.620,0,0.0000,0.0000,-0.14200,26.1,-60.0,8,1500,1500,1500,1500
49785,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
49876,102,3.630,0,0.0000,0.0000,-0.14780,26.1,-60.0,8,1500,1500,1500,1500
49922,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
50014,102,3.620,0,0.0000,0.0000,-0.14330,26.1,-60.0,8,1500,1500,1500,1500
50060,102,3.660,0,0.0000,0.0000,-0.15200,26.2,-60.0,8,1500,1500,1500,1500
50151,102,3.630,0,0.0000,0.0000,-0.14590,26.1,-60.0,8,1500,1500,1500,1500
50198,102,3.660,0,0.0000,0.0000,-0.15230,26.2,-60.0,8,1500,1500,1500,1500
50289,102,3.620,0,0.0000,0.0000,-0.14800,26.1,-60.0,8,1500,1500,1500,1500
50336,102,3.660,0,0.0000,0.0000,-0.14980,26.2,-60.0,8,1500,1500,1500,1500
50435,102,3.630,0,0.0000,0.0000,-0.14610,26.1,-60.0,8,1500,1500,1500,1500
50482,102,3.650,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
50573,102,3.630,0,0.0000,0.0000,-0.14950,26.1,-60.0,8,1500,1500,1500,1500
50619,102,3.660,0,0.0000,0.0000,-0.15270,26.2,-60.0,8,1500,1500,1500,1500
50711,102,3.630,0,0.0000,0.0000,-0.14740,26.1,-60.0,8,1500,1500,1500,1500
50757,102,3.660,0,0.0000,0.0000,-0.15300,26.2,-60.0,8,1500,1500,1500,1500
50848,102,3.640,0,0.0000,0.0000,-0.14780,26.1,-60.0,8,1500,1500,1500,1500
50894,102,3.660,0,0.0000,0.0000,-0.15310,26.2,-60.0,8,1500,1500,1500,1500
50986,102,3.630,0,0.0000,0.0000,-0.14730,26.1,-60.0,8,1500,1500,1500,1500
51032,102,3.660,0,0.0000,0.0000,-0.15280,26.2,-60.0,8,1500,1500,1500,1500
51123,102,3.620,0,0.0000,0.0000,-0.14460,26.1,-60.0,8,1500,1500,1500,1500
51170,102,3.660,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
51261,102,3.620,0,0.0000,0.0000,-0.14880,26.1,-60.0,8,1500,1500,1500,1500
51308,102,3.650,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
51399,102,3.620,0,0.0000,0.0000,-0.14570,26.1,-60.0,8,1500,1500,1500,1500
51445,102,3.660,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
51537,102,3.630,0,0.0000,0.0000,-0.14670,26.1,-60.0,8,1500,1500,1500,1500
51583,102,3.660,0,0.0000,0.0000,-0.15220,26.2,-60.0,8,1500,1500,1500,1500
51674,102,3.630,0,0.0000,0.0000,-0.14840,26.1,-60.0,8,1500,1500,1500,1500
51721,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
51812,102,3.630,0,0.0000,0.0000,-0.14580,26.1,-60.0,8,1500,1500,1500,1500
51858,102,3.660,0,0.0000,0.0000,-0.15080,26.2,-60.0,8,1500,1500,1500,1500
51950,102,3.640,0,0.0000,0.0000,-0.14280,26.1,-60.0,8,1500,1500,1500,1500
51996,102,3.660,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
52087,102,3.630,0,0.0000,0.0000,-0.14820,26.1,-60.0,8,1500,1500,1500,1500
52134,102,3.660,0,0.0000,0.0000,-0.15230,26.2,-60.0,8,1500,1500,1500,1500
52225,102,3.630,0,0.0000,0.0000,-0.14570,26.1,-60.0,8,1500,1500,1500,1500
52272,102,3.670,0,0.0000,0.0000,-0.15210,26.2,-60.0,8,1500,1500,1500,1500
52363,102,3.640,0,0.0000,0.0000,-0.14690,26.1,-60.0,8,1500,1500,1500,1500
52409,102,3.660,0,0.0000,0.0000,-0.15050,26.2,-60.0,8,1500,1500,1500,1500
52500,102,3.620,0,0.0000,0.0000,-0.14710,26.1,-60.0,8,1500,1500,1500,1500
52547,102,3.660,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
52649,102,3.630,0,0.0000,0.0000,-0.14500,26.1,-60.0,8,1500,1500,1500,1500
52696,102,3.660,0,0.0000,0.0000,-0.15190,26.2,-60.0,8,1500,1500,1500,1500
52787,102,3.630,0,0.0000,0.0000,-0.14660,26.1,-60.0,8,1500,1500,1500,1500
52833,102,3.660,0,0.0000,0.0000,-0.15130,26.2,-60.0,8,1500,1500,1500,1500
52925,102,3.630,0,0.0000,0.0000,-0.14660,26.1,-60.0,8,1500,1500,1500,1500
52971,102,3.660,0,0.0000,0.0000,-0.14990,26.2,-60.0,8,1500,1500,1500,1500
53062,102,3.630,0,0.0000,0.0000,-0.14960,26.1,-60.0,8,1500,1500,1500,1500
53109,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
53200,102,3.620,0,0.0000,0.0000,-0.14870,26.1,-60.0,8,1500,1500,1500,1500
53247,102,3.660,0,0.0000,0.0000,-0.15020,26.2,-60.0,8,1500,1500,1500,1500
53338,102,3.630,0,0.0000,0.0000,-0.14800,26.1,-60.0,8,1500,1500,1500,1500
53384,102,3.650,0,0.0000,0.0000,-0.15220,26.2,-60.0,8,1500,1500,1500,1500
53476,102,3.630,0,0.0000,0.0000,-0.14710,26.1,-60.0,8,1500,1500,1500,1500
53522,102,3.660,0,0.0000,0.0000,-0.15130,26.2,-60.0,8,1500,1500,1500,1500
53613,102,3.630,0,0.0000,0.0000,-0.14430,26.1,-60.0,8,1500,1500,1500,1500
53660,102,3.660,0,0.0000,0.0000,-0.15370,26.2,-60.0,8,1500,1500,1500,1500
53751,102,3.630,0,0.0000,0.0000,-0.14520,26.1,-60.0,8,1500,1500,1500,1500
53797,102,3.660,0,0.0000,0.0000,-0.14810,26.2,-60.0,8,1500,1500,1500,1500
53889,102,3.620,0,0.0000,0.0000,-0.14620,26.1,-60.0,8,1500,1500,1500,1500
53935,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
54026,102,3.620,0,0.0000,0.0000,-0.14800,26.1,-60.0,8,1500,1500,1500,1500
54073,102,3.660,0,0.0000,0.0000,-0.15200,26.2,-60.0,8,1500,1500,1500,1500
54164,102,3.620,0,0.0000,0.0000,-0.14560,26.1,-60.0,8,1500,1500,1500,1500
54210,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
54302,102,3.620,0,0.0000,0.0000,-0.14720,26.1,-60.0,8,1500,1500,1500,1500
54348,102,3.670,0,0.0000,0.0000,-0.15130,26.2,-60.0,8,1500,1500,1500,1500
54439,102,3.620,0,0.0000,0.0000,-0.14630,26.1,-60.0,8,1500,1500,1500,1500
54486,102,3.660,0,0.0000,0.0000,-0.15200,26.2,-60.0,8,1500,1500,1500,1500
54577,102,3.620,0,0.0000,0.0000,-0.15090,26.1,-60.0,8,1500,1500,1500,1500
54623,102,3.660,0,0.0000,0.0000,-0.14840,26.2,-60.0,8,1500,1500,1500,1500
54715,102,3.630,0,0.0000,0.0000,-0.14700,26.1,-60.0,8,1500,1500,1500,1500
54761,102,3.660,0,0.0000,0.0000,-0.14900,26.2,-60.0,8,1500,1500,1500,1500
54863,102,3.630,0,0.0000,0.0000,-0.14390,26.1,-60.0,8,1500,1500,1500,1500
54909,102,3.660,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
55000,102,3.630,0,0.0000,0.0000,-0.14540,26.1,-60.0,8,1500,1500,1500,1500
55047,102,3.650,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
55138,102,3.620,0,0.0000,0.0000,-0.14750,26.1,-60.0,8,1500,1500,1500,1500
55184,102,3.660,0,0.0000,0.0000,-0.15130,26.2,-60.0,8,1500,1500,1500,1500
55276,102,3.630,0,0.0000,0.0000,-0.14730,26.1,-60.0,8,1500,1500,1500,1500
55322,102,3.660,0,0.0000,0.0000,-0.15170,26.2,-60.0,8,1500,1500,1500,1500
55422,102,3.620,0,0.0000,0.0000,-0.14810,26.1,-60.0,8,1500,1500,1500,1500
55468,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
55560,102,3.630,0,0.0000,0.0000,-0.14960,26.1,-60.0,8,1500,1500,1500,1500
55606,102,3.660,0,0.0000,0.0000,-0.15380,26.2,-60.0,8,1500,1500,1500,1500
55697,102,3.620,0,0.0000,0.0000,-0.14760,26.1,-60.0,8,1500,1500,1500,1500
55744,102,3.650,0,0.0000,0.0000,-0.15010,26.2,-60.0,8,1500,1500,1500,1500
55835,102,3.630,0,0.0000,0.0000,-0.14890,26.1,-60.0,8,1500,1500,1500,1500
55881,102,3.650,0,0.0000,0.0000,-0.15380,26.2,-60.0,8,1500,1500,1500,1500
55973,102,3.630,0,0.0000,0.0000,-0.14600,26.1,-60.0,8,1500,1500,1500,1500
56019,102,3.650,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
56110,102,3.630,0,0.0000,0.0000,-0.15000,26.1,-60.0,8,1500,1500,1500,1500
56157,102,3.660,0,0.0000,0.0000,-0.14920,26.2,-60.0,8,1500,1500,1500,1500
56248,102,3.630,0,0.0000,0.0000,-0.14590,26.1,-60.0,8,1500,1500,1500,1500
56295,102,3.650,0,0.0000,0.0000,-0.14970,26.2,-60.0,8,1500,1500,1500,1500
56386,102,3.630,0,0.0000,0.0000,-0.14610,26.1,-60.0,8,1500,1500,1500,1500
56432,102,3.660,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
56524,102,3.620,0,0.0000,0.0000,-0.14660,26.1,-60.0,8,1500,1500,1500,1500
56570,102,3.650,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
56661,102,3.630,0,0.0000,0.0000,-0.14840,26.1,-60.0,8,1500,1500,1500,1500
56708,102,3.660,0,0.0000,0.0000,-0.15000,26.2,-60.0,8,1500,1500,1500,1500
56799,102,3.630,0,0.0000,0.0000,-0.14730,26.1,-60.0,8,1500,1500,1500,1500
56845,102,3.650,0,0.0000,0.0000,-0.15340,26.2,-60.0,8,1500,1500,1500,1500
56937,102,3.630,0,0.0000,0.0000,-0.14850,26.1,-60.0,8,1500,1500,1500,1500
56983,102,3.650,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
57074,102,3.620,0,0.0000,0.0000,-0.14420,26.1,-60.0,8,1500,1500,1500,1500
57120,102,3.660,0,0.0000,0.0000,-0.15190,26.2,-60.0,8,1500,1500,1500,1500
57212,102,3.630,0,0.0000,0.0000,-0.14780,26.1,-60.0,8,1500,1500,1500,1500
57258,102,3.660,0,0.0000,0.0000,-0.14990,26.2,-60.0,8,1500,1500,1500,1500
57350,102,3.630,0,0.0000,0.0000,-0.14790,26.1,-60.0,8,1500,1500,1500,1500
57396,102,3.660,0,0.0000,0.0000,-0.15320,26.2,-60.0,8,1500,1500,1500,1500
57487,102,3.630,0,0.0000,0.0000,-0.14760,26.1,-60.0,8,1500,1500,1500,1500
57534,102,3.660,0,0.0000,0.0000,-0.15270,26.2,-60.0,8,1500,1500,1500,1500
57636,102,3.620,0,0.0000,0.0000,-0.14790,26.1,-60.0,8,1500,1500,1500,1500
57682,102,3.650,0,0.0000,0.0000,-0.15230,26.2,-60.0,8,1500,1500,1500,1500
57773,102,3.630,0,0.0000,0.0000,-0.14640,26.1,-60.0,8,1500,1500,1500,1500
57820,102,3.660,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
57911,102,3.640,0,0.0000,0.0000,-0.14880,26.1,-60.0,8,1500,1500,1500,1500
57957,102,3.660,0,0.0000,0.0000,-0.15350,26.2,-60.0,8,1500,1500,1500,1500
58048,102,3.630,0,0.0000,0.0000,-0.14790,26.1,-60.0,8,1500,1500,1500,1500
58095,102,3.660,0,0.0000,0.0000,-0.14910,26.2,-60.0,8,1500,1500,1500,1500
58186,102,3.630,0,0.0000,0.0000,-0.14450,26.1,-60.0,8,1500,1500,1500,1500
58232,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
58324,102,3.630,0,0.0000,0.0000,-0.14540,26.1,-60.0,8,1500,1500,1500,1500
58370,102,3.660,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
58462,102,3.630,0,0.0000,0.0000,-0.14630,26.1,-60.0,8,1500,1500,1500,1500
58508,102,3.660,0,0.0000,0.0000,-0.15170,26.2,-60.0,8,1500,1500,1500,1500
58599,102,3.630,0,0.0000,0.0000,-0.14690,26.1,-60.0,8,1500,1500,1500,1500
58646,102,3.660,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
58737,102,3.620,0,0.0000,0.0000,-0.14790,26.1,-60.0,8,1500,1500,1500,1500
58783,102,3.650,0,0.0000,0.0000,-0.15290,26.2,-60.0,8,1500,1500,1500,1500
58875,102,3.630,0,0.0000,0.0000,-0.14560,26.1,-60.0,8,1500,1500,1500,1500
58921,102,3.660,0,0.0000,0.0000,-0.14950,26.2,-60.0,8,1500,1500,1500,1500
59012,102,3.630,0,0.0000,0.0000,-0.14930,26.1,-60.0,8,1500,1500,1500,1500
59059,102,3.660,0,0.0000,0.0000,-0.15360,26.2,-60.0,8,1500,1500,1500,1500
59150,102,3.630,0,0.0000,0.0000,-0.14810,26.1,-60.0,8,1500,1500,1500,1500
59196,102,3.660,0,0.0000,0.0000,-0.15270,26.2,-60.0,8,1500,1500,1500,1500
59288,102,3.620,0,0.0000,0.0000,-0.14520,26.1,-60.0,8,1500,1500,1500,1500
59334,102,3.660,0,0.0000,0.0000,-0.15280,26.2,-60.0,8,1500,1500,1500,1500
59425,102,3.620,0,0.0000,0.0000,-0.14530,26.1,-60.0,8,1500,1500,1500,1500
59472,102,3.660,0,0.0000,0.0000,-0.15280,26.2,-60.0,8,1500,1500,1500,1500
59563,102,3.620,0,0.0000,0.0000,-0.14800,26.1,-60.0,8,1500,1500,1500,1500
59609,102,3.660,0,0.0000,0.0000,-0.15290,26.2,-60.0,8,1500,1500,1500,1500
59701,102,3.630,0,0.0000,0.0000,-0.14640,26.1,-60.0,8,1500,1500,1500,1500
59747,102,3.670,0,0.0000,0.0000,-0.14980,26.2,-60.0,8,1500,1500,1500,1500
59850,102,3.630,0,0.0000,0.0000,-0.14540,26.1,-60.0,8,1500,1500,1500,1500
59896,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
59987,102,3.630,0,0.0000,0.0000,-0.14700,26.1,-60.0,8,1500,1500,1500,1500
60034,102,3.650,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
60125,102,3.630,0,0.0000,0.0000,-0.14910,26.1,-60.0,8,1500,1500,1500,1500
60171,102,3.650,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
60263,102,3.630,0,0.0000,0.0000,-0.14750,26.1,-60.0,8,1500,1500,1500,1500
60309,102,3.650,0,0.0000,0.0000,-0.14880,26.2,-60.0,8,1500,1500,1500,1500
60401,102,3.630,0,0.0000,0.0000,-0.14630,26.1,-60.0,8,1500,1500,1500,1500
60453,102,3.660,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
60545,102,3.630,0,0.0000,0.0000,-0.14670,26.1,-60.0,8,1500,1500,1500,1500
60591,102,3.650,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
60683,102,3.620,0,0.0000,0.0000,-0.14340,26.1,-60.0,8,1500,1500,1500,1500
60729,102,3.660,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
60820,102,3.630,0,0.0000,0.0000,-0.14630,26.1,-60.0,8,1500,1500,1500,1500
60866,102,3.660,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
60958,102,3.640,0,0.0000,0.0000,-0.14280,26.1,-60.0,8,1500,1500,1500,1500
61004,102,3.660,0,0.0000,0.0000,-0.15370,26.2,-60.0,8,1500,1500,1500,1500
61095,102,3.630,0,0.0000,0.0000,-0.14870,26.1,-60.0,8,1500,1500,1500,1500
61142,102,3.660,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
61233,102,3.630,0,0.0000,0.0000,-0.14860,26.1,-60.0,8,1500,1500,1500,1500
61279,102,3.650,0,0.0000,0.0000,-0.15220,26.2,-60.0,8,1500,1500,1500,1500
61371,102,3.640,0,0.0000,0.0000,-0.14460,26.1,-60.0,8,1500,1500,1500,1500
61417,102,3.650,0,0.0000,0.0000,-0.14850,26.2,-60.0,8,1500,1500,1500,1500
61509,102,3.630,0,0.0000,0.0000,-0.14800,26.1,-60.0,8,1500,1500,1500,1500
61555,102,3.660,0,0.0000,0.0000,-0.15230,26.2,-60.0,8,1500,1500,1500,1500
61646,102,3.640,0,0.0000,0.0000,-0.14410,26.1,-60.0,8,1500,1500,1500,1500
61693,102,3.660,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
