# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,3996
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.2.0
# poll_ms=125,drive=PPM D6/D10
time_ms,loop_dt_ms,throttle_us,steering_us,throttle_norm,steering_norm,left_mix,right_mix,master_ppm_us,slave_ppm_us,rc_last_update_age_ms,rc_signal_valid,esc1_last_update_age_ms,esc2_last_update_age_ms,esc1_rpm,esc1_duty,esc1_motor_current,esc1_input_current,esc1_vin,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_current,esc2_input_current,esc2_vin,esc2_fault_code,esc2_fault_name
13530,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3235,0.0013,57.590,0,NONE,0,0.00000,0.0826,-0.0002,57.700,0,NONE
13668,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3110,0.0013,57.590,0,NONE,0,0.00000,0.0354,-0.0002,57.700,0,NONE
13806,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3717,0.0013,57.570,0,NONE,0,0.00000,0.0044,-0.0002,57.690,0,NONE
13944,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3083,0.0013,57.580,0,NONE,0,0.00000,0.1034,-0.0002,57.690,0,NONE
14081,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3193,0.0013,57.580,0,NONE,0,0.00000,0.0471,-0.0003,57.690,0,NONE
14219,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3126,0.0012,57.560,0,NONE,0,0.00000,-0.0132,-0.0002,57.690,0,NONE
14357,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3139,0.0012,57.590,0,NONE,0,0.00000,-0.0064,-0.0002,57.700,0,NONE
14495,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3540,0.0013,57.570,0,NONE,0,0.00000,0.0815,-0.0002,57.690,0,NONE
14632,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3334,0.0013,57.570,0,NONE,0,0.00000,0.0071,-0.0002,57.690,0,NONE
14771,139,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3915,0.0013,57.570,0,NONE,0,0.00000,-0.0236,-0.0002,57.690,0,NONE
14908,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.2760,0.0012,57.580,0,NONE,0,0.00000,0.0842,-0.0002,57.700,0,NONE
15046,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3044,0.0013,57.560,0,NONE,0,0.00000,0.0120,-0.0002,57.700,0,NONE
15195,149,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3726,0.0013,57.570,0,NONE,0,0.00000,0.1423,-0.0002,57.700,0,NONE
15333,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3338,0.0013,57.590,0,NONE,0,0.00000,0.0504,-0.0002,57.690,0,NONE
15470,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3953,0.0014,57.590,0,NONE,0,0.00000,0.1294,-0.0002,57.700,0,NONE
15608,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3908,0.0014,57.580,0,NONE,0,0.00000,-0.0031,-0.0002,57.690,0,NONE
15746,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4034,0.0014,57.570,0,NONE,0,0.00000,0.1120,-0.0002,57.700,0,NONE
15884,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3399,0.0013,57.570,0,NONE,0,0.00000,0.0598,-0.0002,57.700,0,NONE
16022,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.2911,0.0012,57.600,0,NONE,0,0.00000,-0.0346,-0.0002,57.700,0,NONE
16159,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3203,0.0013,57.570,0,NONE,0,0.00000,0.0307,-0.0002,57.660,0,NONE
16297,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3044,0.0012,57.550,0,NONE,0,0.00000,0.1989,-0.0002,57.660,0,NONE
16435,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.2977,0.0012,53.320,0,NONE,0,0.00000,-0.1603,-0.0003,57.640,0,NONE
16573,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3117,0.0013,57.560,0,NONE,0,0.00000,0.0573,-0.0002,57.700,0,NONE
16711,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3670,0.0013,57.580,0,NONE,0,0.00000,0.0388,-0.0002,57.680,0,NONE
16849,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3433,0.0013,57.560,0,NONE,0,0.00000,0.0302,-0.0002,57.670,0,NONE
16986,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.2911,0.0013,57.580,0,NONE,0,0.00000,0.0627,-0.0002,57.690,0,NONE
17124,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3214,0.0013,57.620,0,NONE,0,0.00000,-0.0644,-0.0002,57.690,0,NONE
17262,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3539,0.0013,57.590,0,NONE,0,0.00000,-0.0429,-0.0002,57.700,0,NONE
17400,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3865,0.0013,57.560,0,NONE,0,0.00000,-0.0142,-0.0002,57.690,0,NONE
17538,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3761,0.0013,57.570,0,NONE,0,0.00000,0.0346,-0.0002,57.690,0,NONE
17675,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3424,0.0013,57.580,0,NONE,0,0.00000,0.0114,-0.0002,57.700,0,NONE
17813,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3218,0.0012,57.580,0,NONE,0,0.00000,0.0209,-0.0002,57.690,0,NONE
17951,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3161,0.0013,57.570,0,NONE,0,0.00000,0.0234,-0.0002,57.690,0,NONE
18089,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3312,0.0013,57.580,0,NONE,0,0.00000,-0.0562,-0.0002,57.670,0,NONE
18227,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3522,0.0013,57.560,0,NONE,0,0.00000,-0.0047,-0.0002,57.690,0,NONE
18379,152,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3714,0.0013,57.570,0,NONE,0,0.00000,-0.0038,-0.0002,57.690,0,NONE
18517,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3244,0.0013,57.590,0,NONE,0,0.00000,-0.0373,-0.0003,57.700,0,NONE
18654,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3500,0.0013,57.590,0,NONE,0,0.00000,-0.0114,-0.0002,57.690,0,NONE
18792,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.2993,0.0013,57.570,0,NONE,0,0.00000,-0.0028,-0.0002,57.700,0,NONE
18930,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3506,0.0013,57.580,0,NONE,0,0.00000,0.0640,-0.0002,57.690,0,NONE
19068,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3909,0.0014,57.580,0,NONE,0,0.00000,0.0658,-0.0002,57.690,0,NONE
19206,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3446,0.0013,57.580,0,NONE,0,0.00000,0.0345,-0.0002,57.690,0,NONE
19343,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3332,0.0013,57.580,0,NONE,0,0.00000,0.0261,-0.0002,57.700,0,NONE
19481,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3472,0.0013,57.560,0,NONE,0,0.00000,0.0705,-0.0002,57.690,0,NONE
19619,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3693,0.0013,57.590,0,NONE,0,0.00000,0.0824,-0.0002,57.700,0,NONE
19757,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3251,0.0013,57.580,0,NONE,0,0.00000,0.1086,-0.0002,57.700,0,NONE
19895,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3277,0.0013,57.580,0,NONE,0,0.00000,0.1400,-0.0002,57.690,0,NONE
20033,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3469,0.0013,57.580,0,NONE,0,0.00000,0.1071,-0.0003,57.710,0,NONE
20194,161,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,70,1,0,0.00000,1.3609,0.0013,57.560,0,NONE,0,0.00000,0.1482,-0.0003,57.700,0,NONE
20332,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,-1,0.00000,1.3914,0.0011,57.560,0,NONE,0,0.00000,0.0142,-0.0003,57.700,0,NONE
20470,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.2889,0.0008,57.580,0,NONE,0,0.00000,0.0290,-0.0002,57.680,0,NONE
20608,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.2893,0.0008,57.560,0,NONE,0,0.00000,0.2553,-0.0002,57.700,0,NONE
20746,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3061,0.0008,57.550,0,NONE,0,0.00000,0.1864,-0.0002,57.710,0,NONE
20884,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3897,0.0009,57.600,0,NONE,36,0.00000,0.2328,0.0000,57.690,0,NONE
21021,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3533,0.0009,57.590,0,NONE,-108,0.00000,0.3467,0.0002,57.670,0,NONE
21159,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3382,0.0009,57.580,0,NONE,0,0.00000,0.0762,-0.0002,57.690,0,NONE
21297,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3444,0.0008,57.580,0,NONE,0,0.00000,0.0693,-0.0002,57.700,0,NONE
21435,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3568,0.0009,57.570,0,NONE,0,0.00000,0.0125,-0.0002,57.700,0,NONE
21573,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3120,0.0008,57.590,0,NONE,78,0.00000,0.1455,-0.0002,57.700,0,NONE
21710,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3084,0.0008,57.570,0,NONE,1,0.00000,0.3347,0.0003,57.690,0,NONE
21848,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3911,0.0009,57.590,0,NONE,0,0.00000,0.2738,0.0002,57.680,0,NONE
21986,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3392,0.0008,57.570,0,NONE,-55,0.00000,0.1738,-0.0000,57.700,0,NONE
22124,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.2680,0.0007,57.580,0,NONE,0,0.00000,0.0215,-0.0002,57.690,0,NONE
22262,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.2404,0.0007,57.580,0,NONE,44,0.00000,0.3369,0.0001,57.700,0,NONE
22400,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3141,0.0008,57.580,0,NONE,0,0.00000,0.3209,0.0003,57.680,0,NONE
22537,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3087,0.0008,57.600,0,NONE,0,0.00000,0.3220,0.0003,57.690,0,NONE
22675,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3074,0.0008,57.600,0,NONE,0,0.00000,0.2996,0.0002,57.680,0,NONE
22813,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.2727,0.0008,57.570,0,NONE,0,0.00000,0.3390,0.0003,57.700,0,NONE
