# GT-EV-Testbed UART telemetry log
# session_start_ms,3995
# master_id,101,slave_id,102
# poll_ms=125, dual_uart, read_only
millis_ms,esc_id,vbat_v,rpm,motor_a,input_a,duty,fet_c,motor_c,fault
59645,102,3.650,0,0.0000,0.0000,-0.15070,26.0,-60.0,8
59770,102,3.630,0,0.0000,0.0000,-0.14750,26.0,-60.0,8
59771,102,3.650,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
59896,102,3.630,0,0.0000,0.0000,-0.14440,26.0,-60.0,8
59897,102,3.650,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
60022,102,3.630,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
60023,102,3.650,0,0.0000,0.0000,-0.14890,26.0,-60.0,8
60148,102,3.630,0,0.0000,0.0000,-0.14460,26.0,-60.0,8
60149,102,3.640,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
60274,102,3.630,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
60275,102,3.650,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
60400,102,3.630,0,0.0000,0.0000,-0.14850,26.0,-60.0,8
60401,102,3.640,0,0.0000,0.0000,-0.14750,26.0,-60.0,8
60526,102,3.630,0,0.0000,0.0000,-0.14780,26.0,-60.0,8
60527,102,3.630,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
60652,102,3.630,0,0.0000,0.0000,-0.14540,26.0,-60.0,8
60653,102,3.640,0,0.0000,0.0000,-0.14840,26.0,-60.0,8
60778,102,3.620,0,0.0000,0.0000,-0.14380,26.0,-60.0,8
60779,102,3.650,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
60904,102,3.630,0,0.0000,0.0000,-0.14730,26.0,-60.0,8
60905,102,3.640,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
61030,102,3.630,0,0.0000,0.0000,-0.14780,26.0,-60.0,8
61031,102,3.640,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
61156,102,3.630,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
61157,102,3.640,0,0.0000,0.0000,-0.15070,26.0,-60.0,8
61282,102,3.630,0,0.0000,0.0000,-0.14540,26.0,-60.0,8
61283,102,3.650,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
61408,102,3.630,0,0.0000,0.0000,-0.14540,26.0,-60.0,8
61409,102,3.650,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
61534,102,3.630,0,0.0000,0.0000,-0.14640,26.0,-60.0,8
61535,102,3.650,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
61660,102,3.630,0,0.0000,0.0000,-0.14550,26.0,-60.0,8
61661,102,3.650,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
61786,102,3.630,0,0.0000,0.0000,-0.14440,26.0,-60.0,8
61787,102,3.650,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
61912,102,3.620,0,0.0000,0.0000,-0.14500,26.0,-60.0,8
61913,102,3.650,0,0.0000,0.0000,-0.15200,26.0,-60.0,8
62038,102,3.630,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
62039,102,3.640,0,0.0000,0.0000,-0.15130,26.0,-60.0,8
62164,102,3.620,0,0.0000,0.0000,-0.14830,26.0,-60.0,8
62165,102,3.650,0,0.0000,0.0000,-0.15120,26.0,-60.0,8
62290,102,3.630,0,0.0000,0.0000,-0.14730,26.0,-60.0,8
62291,102,3.650,0,0.0000,0.0000,-0.15100,26.0,-60.0,8
62416,102,3.620,0,0.0000,0.0000,-0.14630,26.0,-60.0,8
62417,102,3.640,0,0.0000,0.0000,-0.15200,26.0,-60.0,8
62542,102,3.630,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
62543,102,3.650,0,0.0000,0.0000,-0.15140,26.0,-60.0,8
62668,102,3.630,0,0.0000,0.0000,-0.14640,26.0,-60.0,8
62669,102,3.640,0,0.0000,0.0000,-0.15290,26.0,-60.0,8
62794,102,3.630,0,0.0000,0.0000,-0.14590,26.0,-60.0,8
62795,102,3.640,0,0.0000,0.0000,-0.15190,26.0,-60.0,8
62920,102,3.640,0,0.0000,0.0000,-0.14730,26.0,-60.0,8
62921,102,3.660,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
63046,102,3.630,0,0.0000,0.0000,-0.14500,26.0,-60.0,8
63047,102,3.650,0,0.0000,0.0000,-0.15250,26.0,-60.0,8
63172,102,3.630,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
63173,102,3.650,0,0.0000,0.0000,-0.15180,26.0,-60.0,8
63298,102,3.630,0,0.0000,0.0000,-0.14710,26.0,-60.0,8
63299,102,3.650,0,0.0000,0.0000,-0.15220,26.0,-60.0,8
63424,102,3.620,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
63425,102,3.650,0,0.0000,0.0000,-0.15170,26.0,-60.0,8
63550,102,3.630,0,0.0000,0.0000,-0.14590,26.0,-60.0,8
63551,102,3.640,0,0.0000,0.0000,-0.14960,26.0,-60.0,8
63676,102,3.630,0,0.0000,0.0000,-0.14820,26.0,-60.0,8
63677,102,3.650,0,0.0000,0.0000,-0.14960,26.0,-60.0,8
63802,102,3.630,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
63803,102,3.640,0,0.0000,0.0000,-0.14960,26.0,-60.0,8
63928,102,3.630,0,0.0000,0.0000,-0.14890,26.0,-60.0,8
63929,102,3.650,0,0.0000,0.0000,-0.15130,26.0,-60.0,8
64054,102,3.620,0,0.0000,0.0000,-0.14770,26.0,-60.0,8
64055,102,3.640,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
64180,102,3.630,0,0.0000,0.0000,-0.14570,26.0,-60.0,8
64181,102,3.640,0,0.0000,0.0000,-0.15190,26.0,-60.0,8
64306,102,3.630,0,0.0000,0.0000,-0.14700,26.0,-60.0,8
64307,102,3.650,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
64432,102,3.630,0,0.0000,0.0000,-0.14440,26.0,-60.0,8
64433,102,3.650,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
64558,102,3.630,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
64559,102,3.640,0,0.0000,0.0000,-0.15110,26.0,-60.0,8
64684,102,3.630,0,0.0000,0.0000,-0.14660,26.0,-60.0,8
64685,102,3.640,0,0.0000,0.0000,-0.14680,26.0,-60.0,8
64810,102,3.640,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
64811,102,3.640,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
64936,102,3.630,0,0.0000,0.0000,-0.14770,26.0,-60.0,8
64937,102,3.640,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
65062,102,3.640,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
65063,102,3.640,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
65188,102,3.630,0,0.0000,0.0000,-0.14910,26.0,-60.0,8
65189,102,3.640,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
65314,102,3.640,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
65315,102,3.640,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
65440,102,3.620,0,0.0000,0.0000,-0.14660,26.0,-60.0,8
65441,102,3.640,0,0.0000,0.0000,-0.14830,26.0,-60.0,8
65566,102,3.630,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
65567,102,3.640,0,0.0000,0.0000,-0.15000,26.0,-60.0,8
65692,102,3.630,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
65693,102,3.650,0,0.0000,0.0000,-0.15240,26.0,-60.0,8
65818,102,3.640,0,0.0000,0.0000,-0.14740,26.0,-60.0,8
65819,102,3.650,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
65944,102,3.640,0,0.0000,0.0000,-0.14850,26.0,-60.0,8
65945,102,3.650,0,0.0000,0.0000,-0.14890,26.0,-60.0,8
66070,102,3.640,0,0.0000,0.0000,-0.14840,26.0,-60.0,8
66071,102,3.650,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
66196,102,3.630,0,0.0000,0.0000,-0.14600,26.0,-60.0,8
66197,102,3.640,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
66322,102,3.630,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
66323,102,3.640,0,0.0000,0.0000,-0.14740,26.0,-60.0,8
66448,102,3.630,0,0.0000,0.0000,-0.14490,26.0,-60.0,8
66449,102,3.640,0,0.0000,0.0000,-0.15070,26.0,-60.0,8
66574,102,3.640,0,0.0000,0.0000,-0.14770,26.0,-60.0,8
66575,102,3.650,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
66700,102,3.620,0,0.0000,0.0000,-0.14700,26.0,-60.0,8
66701,102,3.660,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
66826,102,3.630,0,0.0000,0.0000,-0.14860,26.0,-60.0,8
66827,102,3.640,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
66952,102,3.630,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
66953,102,3.640,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
67078,102,3.620,0,0.0000,0.0000,-0.14370,26.0,-60.0,8
67079,102,3.650,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
67204,102,3.630,0,0.0000,0.0000,-0.14850,26.0,-60.0,8
67205,102,3.650,0,0.0000,0.0000,-0.15170,26.0,-60.0,8
67330,102,3.630,0,0.0000,0.0000,-0.14530,26.0,-60.0,8
67331,102,3.640,0,0.0000,0.0000,-0.15070,26.0,-60.0,8
67456,102,3.630,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
67457,102,3.650,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
67582,102,3.640,0,0.0000,0.0000,-0.14470,26.0,-60.0,8
67583,102,3.650,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
67708,102,3.630,0,0.0000,0.0000,-0.14340,26.0,-60.0,8
67709,102,3.650,0,0.0000,0.0000,-0.15120,26.0,-60.0,8
67834,102,3.630,0,0.0000,0.0000,-0.14830,26.0,-60.0,8
67835,102,3.640,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
67960,102,3.630,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
67961,102,3.650,0,0.0000,0.0000,-0.15180,26.0,-60.0,8
68086,102,3.630,0,0.0000,0.0000,-0.14400,26.0,-60.0,8
68087,102,3.650,0,0.0000,0.0000,-0.14660,26.0,-60.0,8
68212,102,3.630,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
68213,102,3.650,0,0.0000,0.0000,-0.14840,26.0,-60.0,8
68338,102,3.630,0,0.0000,0.0000,-0.14860,26.0,-60.0,8
68339,102,3.640,0,0.0000,0.0000,-0.14750,26.0,-60.0,8
68464,102,3.620,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
68465,102,3.640,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
68590,102,3.630,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
68591,102,3.650,0,0.0000,0.0000,-0.15150,26.0,-60.0,8
68716,102,3.630,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
68717,102,3.640,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
68842,102,3.630,0,0.0000,0.0000,-0.14910,26.0,-60.0,8
68843,102,3.640,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
68968,102,3.630,0,0.0000,0.0000,-0.14580,26.0,-60.0,8
68969,102,3.650,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
69094,102,3.630,0,0.0000,0.0000,-0.14380,26.0,-60.0,8
69095,102,3.650,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
69220,102,3.620,0,0.0000,0.0000,-0.14550,26.0,-60.0,8
69221,102,3.650,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
69346,102,3.620,0,0.0000,0.0000,-0.14430,26.0,-60.0,8
69347,102,3.640,0,0.0000,0.0000,-0.15080,26.0,-60.0,8
69472,102,3.630,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
69473,102,3.650,0,0.0000,0.0000,-0.15110,26.0,-60.0,8
69597,102,3.630,0,0.0000,0.0000,-0.14680,26.0,-60.0,8
69598,102,3.640,0,0.0000,0.0000,-0.14840,26.0,-60.0,8
69723,102,3.630,0,0.0000,0.0000,-0.14420,26.0,-60.0,8
69724,102,3.650,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
69849,102,3.620,0,0.0000,0.0000,-0.14750,26.0,-60.0,8
69850,102,3.650,0,0.0000,0.0000,-0.15140,26.0,-60.0,8
69975,102,3.620,0,0.0000,0.0000,-0.14710,26.0,-60.0,8
69976,102,3.640,0,0.0000,0.0000,-0.15010,26.0,-60.0,8
70101,102,3.630,0,0.0000,0.0000,-0.14560,26.0,-60.0,8
70102,102,3.640,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
70227,102,3.630,0,0.0000,0.0000,-0.14380,26.0,-60.0,8
70228,102,3.660,0,0.0000,0.0000,-0.15120,26.0,-60.0,8
70353,102,3.630,0,0.0000,0.0000,-0.14400,26.0,-60.0,8
70354,102,3.650,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
70479,102,3.620,0,0.0000,0.0000,-0.14460,26.0,-60.0,8
70480,102,3.650,0,0.0000,0.0000,-0.15260,26.0,-60.0,8
70605,102,3.620,0,0.0000,0.0000,-0.14730,26.0,-60.0,8
70606,102,3.640,0,0.0000,0.0000,-0.15080,26.0,-60.0,8
70731,102,3.630,0,0.0000,0.0000,-0.14440,26.0,-60.0,8
70732,102,3.640,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
70857,102,3.630,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
70858,102,3.640,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
70983,102,3.630,0,0.0000,0.0000,-0.14320,26.0,-60.0,8
70984,102,3.640,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
71109,102,3.630,0,0.0000,0.0000,-0.14600,26.0,-60.0,8
71110,102,3.640,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
71235,102,3.630,0,0.0000,0.0000,-0.14670,26.0,-60.0,8
71236,102,3.650,0,0.0000,0.0000,-0.14770,26.0,-60.0,8
71361,102,3.620,0,0.0000,0.0000,-0.14750,26.0,-60.0,8
71362,102,3.650,0,0.0000,0.0000,-0.15000,26.0,-60.0,8
71487,102,3.630,0,0.0000,0.0000,-0.14840,26.0,-60.0,8
71488,102,3.640,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
71613,102,3.630,0,0.0000,0.0000,-0.14350,26.0,-60.0,8
71614,102,3.660,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
71739,102,3.630,0,0.0000,0.0000,-0.14420,26.0,-60.0,8
71740,102,3.650,0,0.0000,0.0000,-0.15240,26.0,-60.0,8
71864,102,3.630,0,0.0000,0.0000,-0.14420,26.0,-60.0,8
71865,102,3.650,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
71990,102,3.620,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
71991,102,3.650,0,0.0000,0.0000,-0.14880,26.0,-60.0,8
72116,102,3.630,0,0.0000,0.0000,-0.14380,26.0,-60.0,8
72117,102,3.650,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
72242,102,3.620,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
72243,102,3.650,0,0.0000,0.0000,-0.15000,26.0,-60.0,8
72368,102,3.630,0,0.0000,0.0000,-0.14600,26.0,-60.0,8
72369,102,3.650,0,0.0000,0.0000,-0.15150,26.0,-60.0,8
72494,102,3.620,0,0.0000,0.0000,-0.14640,26.0,-60.0,8
72495,102,3.650,0,0.0000,0.0000,-0.15070,26.0,-60.0,8
72619,102,3.630,0,0.0000,0.0000,-0.14740,26.0,-60.0,8
72620,102,3.650,0,0.0000,0.0000,-0.14960,26.0,-60.0,8
72745,102,3.630,0,0.0000,0.0000,-0.14430,26.0,-60.0,8
72746,102,3.640,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
72871,102,3.630,0,0.0000,0.0000,-0.14640,26.0,-60.0,8
72872,102,3.660,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
72997,102,3.630,0,0.0000,0.0000,-0.14680,26.0,-60.0,8
72998,102,3.650,0,0.0000,0.0000,-0.15000,26.0,-60.0,8
73123,102,3.630,0,0.0000,0.0000,-0.14540,26.0,-60.0,8
73124,102,3.650,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
73249,102,3.620,0,0.0000,0.0000,-0.14630,26.0,-60.0,8
73250,102,3.650,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
73375,102,3.620,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
73376,102,3.650,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
73501,102,3.620,0,0.0000,0.0000,-0.14400,26.0,-60.0,8
73502,102,3.650,0,0.0000,0.0000,-0.15150,26.0,-60.0,8
73627,102,3.630,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
73628,102,3.650,0,0.0000,0.0000,-0.15250,26.0,-60.0,8
73753,102,3.630,0,0.0000,0.0000,-0.14830,26.0,-60.0,8
73754,102,3.660,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
73879,102,3.630,0,0.0000,0.0000,-0.14840,26.0,-60.0,8
73880,102,3.650,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
74005,102,3.630,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
74006,102,3.650,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
74131,102,3.630,0,0.0000,0.0000,-0.14750,26.0,-60.0,8
74132,102,3.650,0,0.0000,0.0000,-0.15070,26.0,-60.0,8
74257,102,3.620,0,0.0000,0.0000,-0.14780,26.0,-60.0,8
74258,102,3.650,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
74383,102,3.630,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
74384,102,3.650,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
74509,102,3.620,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
74510,102,3.650,0,0.0000,0.0000,-0.15010,26.0,-60.0,8
74635,102,3.630,0,0.0000,0.0000,-0.14530,26.0,-60.0,8
74636,102,3.650,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
74761,102,3.630,0,0.0000,0.0000,-0.14750,26.0,-60.0,8
74762,102,3.660,0,0.0000,0.0000,-0.15090,26.0,-60.0,8
74887,102,3.630,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
74888,102,3.650,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
75013,102,3.630,0,0.0000,0.0000,-0.14770,26.0,-60.0,8
75014,102,3.650,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
75139,102,3.620,0,0.0000,0.0000,-0.14710,26.0,-60.0,8
75140,102,3.650,0,0.0000,0.0000,-0.14910,26.0,-60.0,8
75265,102,3.630,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
75266,102,3.650,0,0.0000,0.0000,-0.15070,26.0,-60.0,8
75391,102,3.630,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
75392,102,3.650,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
75517,102,3.630,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
75518,102,3.650,0,0.0000,0.0000,-0.14890,26.0,-60.0,8
75643,102,3.630,0,0.0000,0.0000,-0.15110,26.0,-60.0,8
75644,102,3.650,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
75769,102,3.630,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
75770,102,3.650,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
75895,102,3.630,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
75896,102,3.640,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
76021,102,3.630,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
76022,102,3.650,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
76147,102,3.630,0,0.0000,0.0000,-0.14630,26.0,-60.0,8
76148,102,3.640,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
76273,102,3.630,0,0.0000,0.0000,-0.14830,26.0,-60.0,8
76274,102,3.650,0,0.0000,0.0000,-0.14820,26.0,-60.0,8
76399,102,3.640,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
76400,102,3.640,0,0.0000,0.0000,-0.15190,26.0,-60.0,8
76525,102,3.630,0,0.0000,0.0000,-0.14820,26.0,-60.0,8
76526,102,3.650,0,0.0000,0.0000,-0.14890,26.0,-60.0,8
76651,102,3.630,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
76652,102,3.640,0,0.0000,0.0000,-0.15000,26.0,-60.0,8
76777,102,3.630,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
76778,102,3.650,0,0.0000,0.0000,-0.14630,26.0,-60.0,8
76903,102,3.630,0,0.0000,0.0000,-0.14750,26.0,-60.0,8
76904,102,3.640,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
77029,102,3.630,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
77030,102,3.640,0,0.0000,0.0000,-0.15180,26.0,-60.0,8
77155,102,3.630,0,0.0000,0.0000,-0.14490,26.0,-60.0,8
77156,102,3.650,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
77281,102,3.630,0,0.0000,0.0000,-0.14670,26.0,-60.0,8
77282,102,3.640,0,0.0000,0.0000,-0.14860,26.0,-60.0,8
77407,102,3.630,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
77408,102,3.650,0,0.0000,0.0000,-0.14960,26.0,-60.0,8
77533,102,3.630,0,0.0000,0.0000,-0.14500,26.0,-60.0,8
77534,102,3.640,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
77659,102,3.640,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
77660,102,3.650,0,0.0000,0.0000,-0.15000,26.0,-60.0,8
77785,102,3.630,0,0.0000,0.0000,-0.14740,26.0,-60.0,8
77786,102,3.650,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
77911,102,3.630,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
77912,102,3.650,0,0.0000,0.0000,-0.15300,26.0,-60.0,8
78037,102,3.630,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
78038,102,3.650,0,0.0000,0.0000,-0.14910,26.0,-60.0,8
78163,102,3.640,0,0.0000,0.0000,-0.14860,26.0,-60.0,8
78164,102,3.650,0,0.0000,0.0000,-0.15080,26.0,-60.0,8
78289,102,3.630,0,0.0000,0.0000,-0.14520,26.0,-60.0,8
78290,102,3.650,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
78415,102,3.630,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
78416,102,3.650,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
78541,102,3.620,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
78542,102,3.650,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
78667,102,3.620,0,0.0000,0.0000,-0.14670,26.0,-60.0,8
78668,102,3.650,0,0.0000,0.0000,-0.15130,26.0,-60.0,8
78793,102,3.640,0,0.0000,0.0000,-0.14550,26.0,-60.0,8
78794,102,3.640,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
78919,102,3.630,0,0.0000,0.0000,-0.14660,26.0,-60.0,8
78920,102,3.650,0,0.0000,0.0000,-0.15110,26.0,-60.0,8
79045,102,3.620,0,0.0000,0.0000,-0.14640,26.0,-60.0,8
79046,102,3.650,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
79171,102,3.630,0,0.0000,0.0000,-0.14540,26.0,-60.0,8
79172,102,3.640,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
79297,102,3.630,0,0.0000,0.0000,-0.14670,26.0,-60.0,8
79298,102,3.650,0,0.0000,0.0000,-0.15180,26.0,-60.0,8
79423,102,3.640,0,0.0000,0.0000,-0.14580,26.0,-60.0,8
79424,102,3.650,0,0.0000,0.0000,-0.14860,26.0,-60.0,8
79549,102,3.640,0,0.0000,0.0000,-0.14600,26.0,-60.0,8
79550,102,3.650,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
79674,102,3.640,0,0.0000,0.0000,-0.14380,26.0,-60.0,8
79675,102,3.650,0,0.0000,0.0000,-0.14960,26.0,-60.0,8
79800,102,3.630,0,0.0000,0.0000,-0.14730,26.0,-60.0,8
79801,102,3.650,0,0.0000,0.0000,-0.15080,26.0,-60.0,8
79926,102,3.630,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
79927,102,3.640,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
80052,102,3.640,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
80053,102,3.650,0,0.0000,0.0000,-0.15350,26.0,-60.0,8
80178,102,3.640,0,0.0000,0.0000,-0.14700,26.0,-60.0,8
80179,102,3.650,0,0.0000,0.0000,-0.15270,26.0,-60.0,8
80304,102,3.630,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
80305,102,3.650,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
80430,102,3.640,0,0.0000,0.0000,-0.14710,26.0,-60.0,8
80431,102,3.640,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
80556,102,3.630,0,0.0000,0.0000,-0.14500,26.0,-60.0,8
80557,102,3.650,0,0.0000,0.0000,-0.14740,26.0,-60.0,8
80682,102,3.630,0,0.0000,0.0000,-0.14850,26.0,-60.0,8
80683,102,3.650,0,0.0000,0.0000,-0.15100,26.0,-60.0,8
80808,102,3.630,0,0.0000,0.0000,-0.14400,26.0,-60.0,8
80809,102,3.640,0,0.0000,0.0000,-0.14880,26.0,-60.0,8
80934,102,3.640,0,0.0000,0.0000,-0.14590,26.0,-60.0,8
80935,102,3.650,0,0.0000,0.0000,-0.15100,26.0,-60.0,8
81060,102,3.630,0,0.0000,0.0000,-0.14560,26.0,-60.0,8
81061,102,3.650,0,0.0000,0.0000,-0.15080,26.0,-60.0,8
81186,102,3.640,0,0.0000,0.0000,-0.14620,26.0,-60.0,8
81187,102,3.650,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
81312,102,3.630,0,0.0000,0.0000,-0.14540,26.0,-60.0,8
81313,102,3.650,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
81438,102,3.640,0,0.0000,0.0000,-0.14840,26.0,-60.0,8
81439,102,3.650,0,0.0000,0.0000,-0.14730,26.0,-60.0,8
81564,102,3.640,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
81565,102,3.660,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
81690,102,3.640,0,0.0000,0.0000,-0.14540,26.0,-60.0,8
81691,102,3.650,0,0.0000,0.0000,-0.14960,26.0,-60.0,8
81816,102,3.640,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
81817,102,3.660,0,0.0000,0.0000,-0.14750,26.0,-60.0,8
81942,102,3.640,0,0.0000,0.0000,-0.14740,26.0,-60.0,8
81943,102,3.650,0,0.0000,0.0000,-0.14740,26.0,-60.0,8
82068,102,3.640,0,0.0000,0.0000,-0.14660,26.0,-60.0,8
82069,102,3.650,0,0.0000,0.0000,-0.15120,26.0,-60.0,8
82194,102,3.630,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
82195,102,3.650,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
82320,102,3.640,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
82321,102,3.650,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
82446,102,3.630,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
82447,102,3.650,0,0.0000,0.0000,-0.15010,26.0,-60.0,8
82572,102,3.630,0,0.0000,0.0000,-0.14820,26.0,-60.0,8
82573,102,3.650,0,0.0000,0.0000,-0.15100,26.0,-60.0,8
