# GT-EV-Testbed UART telemetry log
# session_start_ms,4068
# master_id,101,slave_id,102
# poll_ms=125, dual_uart, read_only
millis_ms,esc_id,vbat_v,rpm,motor_a,input_a,duty,fet_c,motor_c,fault
27188,102,3.600,0,0.0000,0.0000,-0.14170,26.1,-60.0,8
27191,102,3.620,0,0.0000,0.0000,-0.15350,26.2,-60.0,8
27314,102,3.600,0,0.0000,0.0000,-0.14000,26.1,-60.0,8
27315,102,3.620,0,0.0000,0.0000,-0.15480,26.2,-60.0,8
27440,102,3.600,0,0.0000,0.0000,-0.13860,26.1,-60.0,8
27441,102,3.620,0,0.0000,0.0000,-0.15270,26.2,-60.0,8
27566,102,3.600,0,0.0000,0.0000,-0.14060,26.1,-60.0,8
27567,102,3.620,0,0.0000,0.0000,-0.15080,26.2,-60.0,8
27692,102,3.600,0,0.0000,0.0000,-0.13720,26.1,-60.0,8
27695,102,3.610,0,0.0000,0.0000,-0.15080,26.2,-60.0,8
27818,102,3.590,0,0.0000,0.0000,-0.14210,26.1,-60.0,8
27819,102,3.620,0,0.0000,0.0000,-0.15200,26.2,-60.0,8
27944,102,3.590,0,0.0000,0.0000,-0.14110,26.1,-60.0,8
27945,102,3.620,0,0.0000,0.0000,-0.15130,26.2,-60.0,8
28070,102,3.600,0,0.0000,0.0000,-0.13870,26.1,-60.0,8
28071,102,3.630,0,0.0000,0.0000,-0.15220,26.2,-60.0,8
28196,102,3.610,0,0.0000,0.0000,-0.13760,26.1,-60.0,8
28197,102,3.610,0,0.0000,0.0000,-0.15200,26.2,-60.0,8
28322,102,3.600,0,0.0000,0.0000,-0.14050,26.1,-60.0,8
28325,102,3.620,0,0.0000,0.0000,-0.15260,26.2,-60.0,8
28448,102,3.600,0,0.0000,0.0000,-0.14220,26.1,-60.0,8
28449,102,3.620,0,0.0000,0.0000,-0.15330,26.2,-60.0,8
28574,102,3.600,0,0.0000,0.0000,-0.13620,26.1,-60.0,8
28575,102,3.620,0,0.0000,0.0000,-0.15280,26.2,-60.0,8
28700,102,3.600,0,0.0000,0.0000,-0.14200,26.1,-60.0,8
28701,102,3.620,0,0.0000,0.0000,-0.15440,26.2,-60.0,8
28826,102,3.610,0,0.0000,0.0000,-0.13950,26.1,-60.0,8
28827,102,3.630,0,0.0000,0.0000,-0.15150,26.2,-60.0,8
28952,102,3.610,0,0.0000,0.0000,-0.13940,26.1,-60.0,8
28953,102,3.620,0,0.0000,0.0000,-0.15210,26.2,-60.0,8
29078,102,3.610,0,0.0000,0.0000,-0.13940,26.1,-60.0,8
29079,102,3.620,0,0.0000,0.0000,-0.15160,26.2,-60.0,8
29204,102,3.600,0,0.0000,0.0000,-0.13880,26.1,-60.0,8
29205,102,3.630,0,0.0000,0.0000,-0.15270,26.2,-60.0,8
29330,102,3.600,0,0.0000,0.0000,-0.14210,26.1,-60.0,8
29331,102,3.620,0,0.0000,0.0000,-0.15110,26.2,-60.0,8
29456,102,3.600,0,0.0000,0.0000,-0.13960,26.1,-60.0,8
29457,102,3.610,0,0.0000,0.0000,-0.15290,26.2,-60.0,8
29582,102,3.590,0,0.0000,0.0000,-0.13870,26.1,-60.0,8
29585,102,3.610,0,0.0000,0.0000,-0.15100,26.2,-60.0,8
29708,102,3.610,0,0.0000,0.0000,-0.14140,26.1,-60.0,8
29709,102,3.610,0,0.0000,0.0000,-0.15120,26.2,-60.0,8
29834,102,3.600,0,0.0000,0.0000,-0.14030,26.1,-60.0,8
29835,102,3.620,0,0.0000,0.0000,-0.15260,26.2,-60.0,8
29960,102,3.610,0,0.0000,0.0000,-0.13950,26.1,-60.0,8
29961,102,3.620,0,0.0000,0.0000,-0.15190,26.2,-60.0,8
30086,102,3.610,0,0.0000,0.0000,-0.13980,26.1,-60.0,8
30087,102,3.630,0,0.0000,0.0000,-0.15300,26.2,-60.0,8
30212,102,3.600,0,0.0000,0.0000,-0.14230,26.1,-60.0,8
30213,102,3.620,0,0.0000,0.0000,-0.15200,26.2,-60.0,8
30338,102,3.600,0,0.0000,0.0000,-0.13790,26.1,-60.0,8
30339,102,3.610,0,0.0000,0.0000,-0.15230,26.2,-60.0,8
30464,102,3.600,0,0.0000,0.0000,-0.14250,26.1,-60.0,8
30465,102,3.610,0,0.0000,0.0000,-0.15230,26.2,-60.0,8
30590,102,3.600,0,0.0000,0.0000,-0.14150,26.1,-60.0,8
30591,102,3.620,0,0.0000,0.0000,-0.15360,26.2,-60.0,8
30716,102,3.600,0,0.0000,0.0000,-0.14240,26.1,-60.0,8
30719,102,3.620,0,0.0000,0.0000,-0.15190,26.2,-60.0,8
30842,102,3.600,0,0.0000,0.0000,-0.13920,26.1,-60.0,8
30843,102,3.610,0,0.0000,0.0000,-0.15010,26.2,-60.0,8
30968,102,3.600,0,0.0000,0.0000,-0.14160,26.1,-60.0,8
30969,102,3.610,0,0.0000,0.0000,-0.15230,26.2,-60.0,8
31094,102,3.600,0,0.0000,0.0000,-0.14110,26.1,-60.0,8
31095,102,3.620,0,0.0000,0.0000,-0.15280,26.2,-60.0,8
31220,102,3.600,0,0.0000,0.0000,-0.13990,26.1,-60.0,8
31221,102,3.620,0,0.0000,0.0000,-0.15180,26.2,-60.0,8
31346,102,3.590,0,0.0000,0.0000,-0.13910,26.1,-60.0,8
31349,102,3.610,0,0.0000,0.0000,-0.15180,26.2,-60.0,8
31472,102,3.610,0,0.0000,0.0000,-0.14010,26.1,-60.0,8
31473,102,3.620,0,0.0000,0.0000,-0.15130,26.2,-60.0,8
31598,102,3.600,0,0.0000,0.0000,-0.14010,26.1,-60.0,8
31599,102,3.620,0,0.0000,0.0000,-0.15630,26.2,-60.0,8
31724,102,3.610,0,0.0000,0.0000,-0.13750,26.1,-60.0,8
31725,102,3.630,0,0.0000,0.0000,-0.15280,26.2,-60.0,8
31850,102,3.610,0,0.0000,0.0000,-0.14190,26.1,-60.0,8
31851,102,3.620,0,0.0000,0.0000,-0.15200,26.2,-60.0,8
31976,102,3.610,0,0.0000,0.0000,-0.14120,26.1,-60.0,8
31977,102,3.630,0,0.0000,0.0000,-0.15050,26.2,-60.0,8
32102,102,3.610,0,0.0000,0.0000,-0.14080,26.1,-60.0,8
32103,102,3.620,0,0.0000,0.0000,-0.15020,26.2,-60.0,8
32228,102,3.600,0,0.0000,0.0000,-0.13950,26.1,-60.0,8
32229,102,3.620,0,0.0000,0.0000,-0.15080,26.2,-60.0,8
