# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,4065
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.1.0
# poll_ms=125,drive=PPM D6/D10
time_ms,throttle_us,steering_us,master_ppm_us,slave_ppm_us,esc1_rpm,esc1_duty,esc1_motor_a,esc1_input_a,esc1_v_in,esc1_fet_c,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_a,esc2_input_a,esc2_v_in,esc2_fet_c,esc2_fault_code,esc2_fault_name
15266,1500,1500,1500,1500,0,-0.14570,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15330,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15404,1500,1500,1500,1500,0,-0.14330,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15100,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15541,1500,1500,1500,1500,0,-0.14810,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15040,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15679,1500,1500,1500,1500,0,-0.14630,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15130,0.0000,0.0000,3.660,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15816,1500,1500,1500,1500,0,-0.14760,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14890,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15954,1500,1500,1500,1500,0,-0.14400,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14980,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16091,1500,1500,1500,1500,0,-0.14740,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14990,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16229,1500,1500,1500,1500,0,-0.14430,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15000,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16366,1500,1500,1500,1500,0,-0.14370,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14940,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16504,1500,1500,1500,1500,0,-0.14490,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14880,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16641,1500,1500,1500,1500,0,-0.14240,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14860,0.0000,0.0000,3.660,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16779,1500,1500,1500,1500,0,-0.14890,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15020,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16916,1500,1500,1500,1500,0,-0.14570,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15050,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17054,1500,1500,1500,1500,0,-0.14600,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15130,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17191,1500,1500,1500,1500,0,-0.14320,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14680,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
