# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,4063
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.2.0
# poll_ms=125,drive=PPM D6/D10
time_ms,loop_dt_ms,throttle_us,steering_us,throttle_norm,steering_norm,left_mix,right_mix,master_ppm_us,slave_ppm_us,rc_last_update_age_ms,rc_signal_valid,esc1_last_update_age_ms,esc2_last_update_age_ms,esc1_rpm,esc1_duty,esc1_motor_current,esc1_input_current,esc1_vin,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_current,esc2_input_current,esc2_vin,esc2_fault_code,esc2_fault_name
22962,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4731,0.0013,57.590,0,NONE,0,0.00000,0.0737,-0.0002,57.690,0,NONE
23100,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4749,0.0013,57.560,0,NONE,0,0.00000,0.0867,-0.0002,57.680,0,NONE
23238,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4945,0.0012,57.580,0,NONE,0,0.00000,0.1291,-0.0002,57.690,0,NONE
23390,152,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4704,0.0013,57.580,0,NONE,0,0.00000,0.1240,-0.0002,57.690,0,NONE
23528,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4838,0.0013,57.560,0,NONE,0,0.00000,0.0439,-0.0002,57.690,0,NONE
23666,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4569,0.0013,57.570,0,NONE,0,0.00000,0.1302,-0.0002,57.690,0,NONE
23804,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4526,0.0013,57.560,0,NONE,0,0.00000,0.1095,-0.0002,57.690,0,NONE
23942,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4682,0.0013,57.590,0,NONE,0,0.00000,0.1949,-0.0002,57.690,0,NONE
24079,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4421,0.0012,57.580,0,NONE,0,0.00000,0.1602,-0.0002,57.690,0,NONE
24217,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4474,0.0012,57.580,0,NONE,0,0.00000,0.1648,-0.0002,57.700,0,NONE
24355,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4499,0.0012,57.570,0,NONE,0,0.00000,0.1715,-0.0002,57.690,0,NONE
24493,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4828,0.0012,57.490,0,NONE,0,0.00000,0.1067,-0.0002,57.690,0,NONE
24631,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4603,0.0012,57.570,0,NONE,0,0.00000,0.1670,-0.0002,57.690,0,NONE
24768,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4825,0.0013,57.570,0,NONE,0,0.00000,0.1545,-0.0002,57.700,0,NONE
24906,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4671,0.0013,57.560,0,NONE,0,0.00000,0.1203,-0.0002,57.700,0,NONE
25044,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4557,0.0013,57.590,0,NONE,0,0.00000,0.0775,-0.0002,57.690,0,NONE
25182,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4997,0.0013,57.510,0,NONE,0,0.00000,0.1843,-0.0002,57.690,0,NONE
